date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
1982-03-23 00:00:00,2,8.5,172,12.6,7.4,1.7,0,103630,0
1982-03-24 00:00:00,0,7.6,164,16,6,-0.5,0,103870,0
1982-03-25 00:00:00,0,10.5,196,17,8.1,0.2,0,103460,0
1982-03-26 00:00:00,1,10.4,197,17.4,9.4,1.8,0,102810,0
1982-03-27 00:00:00,1,8.9,183,14.9,9.4,1.4,0,101870,0
1982-03-28 00:00:00,2,7.7,172,9.7,8.8,2.7,0,101250,0
1982-03-29 00:00:00,6,4.1,129,9.4,6.8,3.9,3.3,101080,0
1982-03-30 00:00:00,6,5.6,150,10.1,6.2,3,0.2,101720,0
1982-03-31 00:00:00,5,7.4,173,12.7,7,3.9,1.4,101770,0
1982-04-01 00:00:00,7,5.4,150,12,8.6,4.4,0.4,101300,0
1982-04-02 00:00:00,6,1.7,97,15,8.2,4.4,0,101560,0
1982-04-03 00:00:00,6,5.4,153,17.5,10.2,5.4,0,101740,0
1982-04-04 00:00:00,7,6,162,20.6,11.6,5.8,0,101500,0
1982-04-05 00:00:00,6,5.3,154,12.7,13.8,7.1,5.6,101060,0
1982-04-06 00:00:00,7,0.2,66,15.7,10.8,9,12.2,101000,0
1982-04-07 00:00:00,7,3.9,137,9.5,12.4,9,3.8,100710,0
1982-04-08 00:00:00,6,4.7,150,10.5,7.4,5.2,0.1,101250,0
1982-04-09 00:00:00,4,4.5,148,12.4,5.2,-0.1,0,102110,0
1982-04-10 00:00:00,5,4.3,147,9.4,9.2,6,0,101680,0
1982-04-11 00:00:00,5,3.8,140,9.3,5.4,1.4,0,101830,0
1982-04-12 00:00:00,5,6.9,185,10,5.4,1.6,0,101940,0
1982-04-13 00:00:00,4,7.4,193,14.4,4.9,-0.2,0,102200,0
1982-04-14 00:00:00,5,8.2,204,16.9,8.6,2.9,0,102380,0
1982-04-15 00:00:00,1,10.8,237,16.3,9.6,2.2,0,102330,0
1982-04-16 00:00:00,3,7.5,198,14.4,10.5,4.7,0,102260,0
1982-04-17 00:00:00,3,8.1,207,14.3,9,3.6,0,102470,0
1982-04-18 00:00:00,5,7.5,201,15.2,9.3,4.3,0,102440,0
1982-04-19 00:00:00,4,9.8,231,16,9.1,3,0,102310,0
1982-04-20 00:00:00,4,9.9,234,16.3,9.2,2.4,0,102250,0
1982-04-21 00:00:00,5,10.2,239,17.2,11.6,6.9,0,102100,0
1982-04-22 00:00:00,3,7.3,203,14.8,11,4.8,0,102080,0
1982-04-23 00:00:00,6,8.9,226,14.4,11.4,8.1,0,102500,0
1982-04-24 00:00:00,6,1.6,114,17.7,10.4,6.5,0,103330,0
1982-04-25 00:00:00,6,7.8,214,13.9,12.6,7.6,0,103560,0
1982-04-26 00:00:00,7,2.4,131,16.4,10.8,7.8,0,103590,0
1982-04-27 00:00:00,5,7.7,215,17.4,11.8,7.1,0,103360,0
1982-04-28 00:00:00,3,12.7,279,12.2,12,6.6,0,102670,0
1982-04-29 00:00:00,6,0.2,81,14.5,9.8,7.5,0.7,102090,0
1982-04-30 00:00:00,7,0.8,99,14,9.4,4.2,0,102010,0
1982-05-01 00:00:00,4,6.9,209,13.5,10.4,6.9,1,101770,0
1982-05-02 00:00:00,6,2.1,131,12.6,7.4,1.4,3.4,101560,0
1982-05-03 00:00:00,5,7.1,213,12.2,9,5.5,1.5,100210,0
1982-05-04 00:00:00,3,8.5,234,11.1,7.5,2.8,2.9,100590,0
1982-05-05 00:00:00,5,1.9,128,9.7,5.6,0.2,22.5,100990,0
1982-05-06 00:00:00,6,3.3,156,11.8,6.2,2.7,0.2,101380,0
1982-05-07 00:00:00,5,4.4,176,13.7,7,2.1,0,101960,0
1982-05-08 00:00:00,3,9.9,257,15.6,8.2,2.6,0,102070,0
1982-05-09 00:00:00,7,8.1,233,16.7,8.8,2.1,0,101940,0
1982-05-10 00:00:00,3,9.2,249,18.9,10.8,5,0,102000,0
1982-05-11 00:00:00,1,13.2,302,20.6,12.2,5.4,0,102290,0
1982-05-12 00:00:00,5,1,112,23.1,14.8,9.1,0,102640,0
1982-05-13 00:00:00,2,13.7,310,23,16.7,10.3,0,102830,0
1982-05-14 00:00:00,2,13.5,308,25.3,15.7,8.4,0,102410,0
1982-05-15 00:00:00,4,7.7,233,22.5,17.2,9,0,101550,0
1982-05-16 00:00:00,3,10.4,271,18.6,16.6,10.7,0,101360,0
1982-05-17 00:00:00,5,2,138,20.4,14.8,10.9,1.3,101510,0
1982-05-18 00:00:00,4,8.2,242,18.6,13.7,7,0,101680,0
1982-05-19 00:00:00,6,5.7,205,16.8,13.4,8.1,1.2,101970,0
1982-05-20 00:00:00,8,0,79,18.8,14.2,11.6,0,102020,0
1982-05-21 00:00:00,8,0,79,17.1,15.6,12.5,4.2,102130,0
1982-05-22 00:00:00,8,1.1,119,14.7,14.3,11.5,0.8,101160,0
1982-05-23 00:00:00,6,3.5,170,17.5,12.5,10.3,7.2,100510,0
1982-05-24 00:00:00,6,2.1,143,19.8,12.4,7.2,0,101270,0
1982-05-25 00:00:00,5,10.1,273,24.1,16.2,12.6,0,101700,0
1982-05-26 00:00:00,5,6.4,220,13.9,17,10,25.6,101700,0
1982-05-27 00:00:00,7,0.6,107,20.7,12.9,11.9,0.1,101890,0
1982-05-28 00:00:00,3,12.7,309,23.4,13.6,6.5,0,102570,0
1982-05-29 00:00:00,2,13.7,322,21.7,16,8.7,0,102930,0
1982-05-30 00:00:00,5,9.1,262,26.6,16.1,10.5,0,102570,0
1982-05-31 00:00:00,6,8.7,257,26.3,19.2,11.9,0,102050,0
1982-06-01 00:00:00,5,10.1,277,26.8,20.6,14.9,0,102260,0
1982-06-02 00:00:00,3,9.8,273,24.6,20.8,14.7,6.3,102030,0
1982-06-03 00:00:00,6,2.6,158,28.9,20,15.3,0,101800,0
1982-06-04 00:00:00,2,12.8,313,29.3,22,15.2,0,101770,0
1982-06-05 00:00:00,2,12.9,315,26.1,23.2,17.2,1.6,101810,0
1982-06-06 00:00:00,5,7.2,238,25.3,22.2,18.2,0.7,101640,0
1982-06-07 00:00:00,5,5,203,25.5,20.3,15.3,0.9,102160,0
1982-06-08 00:00:00,4,11.6,299,22.8,21,16.6,0,102230,0
1982-06-09 00:00:00,2,11.7,301,19.2,18.2,13.5,0,102110,0
1982-06-10 00:00:00,7,4.7,199,20.3,15.8,12.5,3.3,101440,0
1982-06-11 00:00:00,7,6.4,227,18.8,16.9,13.5,0.8,100610,0
1982-06-12 00:00:00,6,4.6,197,15.5,14.7,10.6,4.3,100380,0
1982-06-13 00:00:00,7,1.3,130,17.1,13,10.4,0,100980,0
1982-06-14 00:00:00,6,3.6,179,18.3,13.3,9.5,0,101540,0
1982-06-15 00:00:00,6,3.3,174,20.6,13.4,8.6,0.8,101630,0
1982-06-16 00:00:00,4,11.7,302,23.7,15.6,10.5,0,101430,0
1982-06-17 00:00:00,4,8.9,265,18.3,17.9,12.1,0.4,101660,0
1982-06-18 00:00:00,7,1.5,135,19.9,15.4,12.4,2.5,100730,0
1982-06-19 00:00:00,7,0.8,116,21.6,16.1,12.3,1.2,101150,0
1982-06-20 00:00:00,4,10.6,288,18.9,15,8.5,0.1,101660,0
1982-06-21 00:00:00,7,0.1,89,18.7,16,13.1,2.1,101390,0
1982-06-22 00:00:00,6,2.6,160,17.9,16.2,13.7,8.8,100600,0
1982-06-23 00:00:00,6,1.5,135,20.7,14.5,11.1,2.1,100270,0
1982-06-24 00:00:00,7,3.2,172,17.6,17,13.3,0.3,101000,0
1982-06-25 00:00:00,6,2.3,153,18.5,15.4,13.3,13.6,100610,0
1982-06-26 00:00:00,6,1.5,135,21.1,15.4,12.3,25.3,100390,0
1982-06-27 00:00:00,7,2.8,164,19.3,17.1,13.1,0.9,100870,0
1982-06-28 00:00:00,4,8.8,262,20.5,15.8,12.4,3,100770,0
1982-06-29 00:00:00,4,9.1,266,21.8,15.8,11.2,0.5,101430,0
1982-06-30 00:00:00,5,9.1,266,18.7,15.6,9.5,5.1,102260,0
1982-07-01 00:00:00,8,0.2,94,22.4,15.9,13.1,1.8,102020,0
1982-07-02 00:00:00,7,3.6,179,20.4,18,13.6,0,101150,0
1982-07-03 00:00:00,6,5.7,215,19.3,16.2,11.9,0,101080,0
1982-07-04 00:00:00,5,1.5,134,22.6,14.2,9,0,101860,0
1982-07-05 00:00:00,5,8,249,24,17,11.3,0.5,102060,0
1982-07-06 00:00:00,5,6.1,220,24.2,18.8,13.5,0,101870,0
1982-07-07 00:00:00,3,8.2,251,28.4,18.2,12.3,0,102110,0
1982-07-08 00:00:00,2,12.9,314,27.6,21.3,14.2,0,102120,0
1982-07-09 00:00:00,5,5.5,210,23,22.4,17.1,2.1,101530,0
1982-07-10 00:00:00,5,8.3,252,26,19.4,15.7,0,101980,0
1982-07-11 00:00:00,4,10,275,19.4,21,15.9,0,101960,0
1982-07-12 00:00:00,8,0,79,27.1,17.4,15.5,0,101890,0
1982-07-13 00:00:00,4,7.7,242,22.6,20.9,14.7,4.7,101500,0
1982-07-14 00:00:00,7,0.7,110,22.2,19.4,16.2,5.4,100880,0
1982-07-15 00:00:00,6,1.1,121,20.6,18.7,15.2,3.4,100810,0
1982-07-16 00:00:00,4,7.1,231,23,14.6,8.7,0,101750,0
1982-07-17 00:00:00,2,13.2,312,23.8,16.6,10.2,0,102440,0
1982-07-18 00:00:00,4,5.7,209,23.4,18.4,12.9,0,102790,0
1982-07-19 00:00:00,6,8.4,248,22.7,19.7,16,0,102800,0
1982-07-20 00:00:00,5,7.6,236,19.8,17.5,12.3,0,102570,0
1982-07-21 00:00:00,7,0.6,104,21.6,17.4,14.9,0,102450,0
1982-07-22 00:00:00,7,3.3,166,17.6,17.2,12.7,0,102370,0
1982-07-23 00:00:00,8,0.3,93,18.6,15.2,12.9,0,102260,0
1982-07-24 00:00:00,7,0.5,100,25.2,15.9,13.2,0,102280,0
1982-07-25 00:00:00,5,9.8,263,21.7,18.9,12.6,0.6,102360,0
1982-07-26 00:00:00,6,2.2,142,18.2,18,14.4,0,102430,0
1982-07-27 00:00:00,5,4.5,184,22.7,14.2,10.3,0,102380,0
1982-07-28 00:00:00,4,5,191,24.3,16.7,10.7,0,102250,0
1982-07-29 00:00:00,3,8,235,26.9,18.2,12,0,102090,0
1982-07-30 00:00:00,5,3,155,25.9,20.6,14.3,6,101370,0
1982-07-31 00:00:00,7,5.3,194,26.5,21.2,16.4,0,100950,0
1982-08-01 00:00:00,6,4.8,185,27.6,21.4,16.2,0,101240,0
1982-08-02 00:00:00,6,4,171,27.3,21.8,15.9,4.6,101320,0
1982-08-03 00:00:00,6,4.9,185,24.8,22,16.6,0,101290,0
1982-08-04 00:00:00,6,1.9,130,23.6,21,17.2,0.5,101280,0
1982-08-05 00:00:00,7,0.1,78,25.1,19.8,16,0.2,101170,0
1982-08-06 00:00:00,4,3.2,154,20.4,19.8,14.4,0,101180,0
1982-08-07 00:00:00,6,0,70,26.1,18.6,16.7,0,101710,0
1982-08-08 00:00:00,6,7.7,222,25.6,19.6,13,0,101970,0
1982-08-09 00:00:00,5,8.9,236,25.9,20.8,16.1,0,102020,0
1982-08-10 00:00:00,5,11.1,263,25.4,20.2,14.6,0,102140,0
1982-08-11 00:00:00,4,7,209,23.7,20.3,15.2,0.3,101980,0
1982-08-12 00:00:00,4,6.3,198,20.6,18.8,14,0,101260,0
1982-08-13 00:00:00,6,1.6,118,21,17.5,14.4,4.3,100980,0
1982-08-14 00:00:00,5,7.9,218,23.4,14.8,8.6,3.3,101460,0
1982-08-15 00:00:00,6,7.2,207,21,17.8,12.1,1.4,101010,0
1982-08-16 00:00:00,7,0.7,94,21.1,18.4,15.7,0,101140,0
1982-08-17 00:00:00,5,6.4,194,19.5,16.6,12,0,101150,0
1982-08-18 00:00:00,6,0.9,98,20.1,17.5,15.5,5.6,100690,0
1982-08-19 00:00:00,2,9,225,19.4,14.4,8.6,0.6,101150,0
1982-08-20 00:00:00,3,10.6,243,20.5,14,8.6,0,101040,0
1982-08-21 00:00:00,4,9,223,21.9,15.2,9.9,0,101670,0
1982-08-22 00:00:00,7,1.4,107,19.9,18.2,14.5,0.4,101800,0
1982-08-23 00:00:00,5,4.8,164,18,15.3,10.7,0.2,101730,0
1982-08-24 00:00:00,7,0.1,68,19,14,9.9,4.7,101400,0
1982-08-25 00:00:00,6,3.4,141,19,14.5,10,0,101080,0
1982-08-26 00:00:00,5,5.2,167,20.4,14.4,9.7,10.8,100550,0
1982-08-27 00:00:00,4,9.5,220,20.6,15,9.6,0,101030,0
1982-08-28 00:00:00,3,11.3,238,22.3,15,9.5,0,102070,0
1982-08-29 00:00:00,4,11.4,238,20.6,15.8,9.2,0.8,101950,0
1982-08-30 00:00:00,6,4.1,146,16.7,17.2,13.9,2,101240,0
1982-08-31 00:00:00,5,4.5,151,17.7,13.7,10.7,0,101990,0
1982-09-01 00:00:00,6,0,56,21.3,13.2,8.8,1.8,102180,0
1982-09-02 00:00:00,2,12.2,229,23.5,15.4,9.6,0,102730,0
1982-09-03 00:00:00,3,9.9,204,23.9,15.9,8.3,0,102770,0
1982-09-04 00:00:00,6,7.4,176,24.7,18.2,12.6,0,102130,0
1982-09-05 00:00:00,5,2.7,114,17.3,18.4,12.1,5,100930,0
1982-09-06 00:00:00,7,0.2,63,23.4,16,14.7,0.2,101160,0
1982-09-07 00:00:00,5,4.3,134,20,18,12.5,0,101670,0
1982-09-08 00:00:00,5,2.2,103,22,15,9.9,0,102070,0
1982-09-09 00:00:00,4,5.9,151,24.6,17.9,13.8,0,102250,0
1982-09-10 00:00:00,4,9.2,186,20.6,17.7,10.8,0,102100,0
1982-09-11 00:00:00,6,0.6,71,23,16.6,12.7,0,102740,0
1982-09-12 00:00:00,5,5,137,21.8,17.6,12.2,0,102500,0
1982-09-13 00:00:00,1,10.1,189,22.3,15.8,9.8,0,102490,0
1982-09-14 00:00:00,0,7,156,26.1,16.2,10.2,0,102160,0
1982-09-15 00:00:00,0,9.5,180,25.7,18.9,11.7,0,101960,0
1982-09-16 00:00:00,0,9.6,179,26.1,19.4,13.2,0,102250,0
1982-09-17 00:00:00,2,5.2,132,28.3,19.4,12.8,0,102010,0
1982-09-18 00:00:00,3,9.7,177,19.7,21.2,14.1,0,101530,0
1982-09-19 00:00:00,6,0,46,20.8,16.6,13.5,2.9,101250,0
1982-09-20 00:00:00,7,1.2,75,17,18.1,15.4,2.7,100560,0
1982-09-21 00:00:00,5,4.8,122,16.3,15.7,14.4,5.6,100290,0
1982-09-22 00:00:00,4,5.1,124,17.3,10.8,5.3,0.2,101250,0
1982-09-23 00:00:00,4,3,98,17.1,12.9,8.5,2,100600,0
1982-09-24 00:00:00,5,4,109,20,11.8,6.5,5.9,100070,0
1982-09-25 00:00:00,5,5.4,123,18.1,15,10,1.4,99940,0
1982-09-26 00:00:00,5,7.5,142,15.7,14.4,10.7,0.2,100070,0
1982-09-27 00:00:00,5,0.3,52,18.4,13.6,11.5,1.9,100640,0
1982-09-28 00:00:00,5,4.9,114,13.1,13.8,9.1,4.5,101200,0
1982-09-29 00:00:00,8,0,40,17.5,12,11,5.3,101370,0
1982-09-30 00:00:00,3,9.1,150,18.1,11.6,5.7,0,101690,0
1982-10-01 00:00:00,6,4.9,110,15.9,12.8,7.4,3.1,101620,0
1982-10-02 00:00:00,8,0,38,15.9,15.1,14.3,23.9,101500,0
1982-10-03 00:00:00,5,2.5,81,14.5,11.4,6.9,2.2,101860,0
1982-10-04 00:00:00,7,0,37,12.2,11.8,9.1,8.9,100570,0
1982-10-05 00:00:00,6,0.9,57,15.3,9.5,6.8,1.6,99710,0
1982-10-06 00:00:00,7,3.4,88,12.7,11.4,7.6,0,100050,0
1982-10-07 00:00:00,8,0,35,13.9,11.2,9.7,5.1,100030,0
1982-10-08 00:00:00,7,0.1,39,13.9,12,10.1,0.8,100220,0
1982-10-09 00:00:00,7,2,69,14.8,11.6,9.4,0,100770,0
1982-10-10 00:00:00,5,1.4,60,11.5,11,7.1,0,100950,0
1982-10-11 00:00:00,5,0.4,44,12.9,8.9,6.3,2.2,100640,0
1982-10-12 00:00:00,5,0,32,13.2,9,5.1,3.2,100180,0
1982-10-13 00:00:00,6,4.1,87,12,10.8,8.5,7,98180,0
1982-10-14 00:00:00,6,0.9,50,13.4,10.1,8.2,0,98920,0
1982-10-15 00:00:00,5,6.6,105,13.1,9,4.7,0.2,100920,0
1982-10-16 00:00:00,8,0,30,15.3,9,4.9,7.7,100260,0
1982-10-17 00:00:00,4,6.1,98,15.3,12.2,9.2,2.3,99580,0
1982-10-18 00:00:00,6,2.4,65,14.8,12.5,9.7,0,100200,0
1982-10-19 00:00:00,7,3.8,77,15.8,11.4,7.9,0,101590,0
1982-10-20 00:00:00,8,0,28,11.6,13.4,11,8.3,101340,0
1982-10-21 00:00:00,8,0,28,10.4,10.8,10.1,27.7,100930,0
1982-10-22 00:00:00,8,0,27,13.3,10,9.6,4.4,100180,0
1982-10-23 00:00:00,4,7.6,101,13.9,9.1,4.9,0,101000,0
1982-10-24 00:00:00,4,4.9,80,14.7,7.8,1.7,0.1,101940,0
1982-10-25 00:00:00,7,2.1,55,16.4,9,3.2,0,101690,0
1982-10-26 00:00:00,7,0.1,29,14.1,13.6,10.8,0.4,101550,0
1982-10-27 00:00:00,2,6.4,87,14.7,9.2,4.4,0,102720,0
1982-10-28 00:00:00,2,7.7,94,14.9,9.4,4,0,103040,0
1982-10-29 00:00:00,8,1.3,44,14,11.6,8.3,0,102900,0
1982-10-30 00:00:00,8,0,24,15.4,12.7,11.4,0,102760,0
1982-10-31 00:00:00,8,0,23,18,12.4,9.5,0,102240,0
1982-11-01 00:00:00,8,0.2,28,16,15.4,12.7,0.3,102130,0
1982-11-02 00:00:00,7,0,22,13.2,15,13.9,0,102460,0
1982-11-03 00:00:00,8,0,22,12.6,12.5,11.8,0,102460,0
1982-11-04 00:00:00,8,0,22,12.5,11.6,10.5,2,102230,0
1982-11-05 00:00:00,8,0,21,11.6,11.6,10.8,0.1,101750,0
1982-11-06 00:00:00,7,0,21,13.6,10.8,10.1,0,100490,0
1982-11-07 00:00:00,6,0,21,15.2,11.1,8.6,6.1,99080,0
1982-11-08 00:00:00,7,0.7,32,14.7,12.7,10.2,1.9,98540,0
1982-11-09 00:00:00,5,3.3,53,14.3,12.8,11,0.5,100250,0
1982-11-10 00:00:00,5,4.9,62,15.4,11.4,8.4,0,101150,0
1982-11-11 00:00:00,7,1.1,34,11.9,13.2,11,7.4,101880,0
1982-11-12 00:00:00,6,0.3,25,9.9,10.4,9,2,100560,0
1982-11-13 00:00:00,5,4.5,57,6.9,6.8,3.6,0.1,100550,0
1982-11-14 00:00:00,6,0.4,25,9.7,4.4,1.9,8,99790,0
1982-11-15 00:00:00,5,6.7,68,12.4,6.1,2.5,4.5,101270,0
1982-11-16 00:00:00,6,0.7,28,12.1,7.4,2.5,1.4,101200,0
1982-11-17 00:00:00,6,0,17,13.2,7.8,3.5,1.4,101260,0
1982-11-18 00:00:00,7,0,17,10.1,10,6.8,0.1,100620,0
1982-11-19 00:00:00,2,5.3,57,11.7,7.6,5.2,1.4,101430,0
1982-11-20 00:00:00,4,2.9,43,13,8.4,5.2,0.3,102210,0
1982-11-21 00:00:00,8,0,16,11.5,10.4,7.9,9.1,101260,0
1982-11-22 00:00:00,5,5.5,56,12.7,9.2,6.8,0.6,101260,0
1982-11-23 00:00:00,7,0,16,10.5,10,7.3,13.2,100560,0
1982-11-24 00:00:00,6,3.2,42,10.7,7.2,3.9,11.4,100360,0
1982-11-25 00:00:00,4,1.9,34,9,7.9,5.1,0.9,99770,0
1982-11-26 00:00:00,3,6.1,56,2.7,5.4,1.9,0.2,100020,0
1982-11-27 00:00:00,7,0,15,6.5,2,1.3,0,100450,0
1982-11-28 00:00:00,1,1.6,31,6.4,2.2,-2.2,0,101590,0
1982-11-29 00:00:00,0,6.2,55,4.9,2.6,-1.1,0,103110,0
1982-11-30 00:00:00,2,0,14,5.7,0.1,-4.7,0,103430,0
1982-12-01 00:00:00,7,0,14,5.3,2,-1.8,0,102780,0
1982-12-02 00:00:00,8,0,13,8.3,4,2.7,0,102490,0
1982-12-03 00:00:00,3,5.1,46,9.7,5.4,2.6,0,103100,0
1982-12-04 00:00:00,8,0,13,10.4,6.3,2.9,1.1,103120,0
1982-12-05 00:00:00,8,0,13,6.2,8,5.5,1.8,102620,0
1982-12-06 00:00:00,4,5,44,12.6,4.1,2,0,102400,0
1982-12-07 00:00:00,7,0,13,8.4,6.6,0.5,5.6,100720,0
1982-12-08 00:00:00,3,4.6,42,12,5.6,2.9,15.6,99860,0
1982-12-09 00:00:00,7,2.7,32,6.5,8.4,4.8,12.2,99200,0
1982-12-10 00:00:00,6,0.1,14,5.9,5.4,4.2,0.7,98800,0
1982-12-11 00:00:00,1,5.9,47,4.2,2.6,-0.7,0.8,99880,0
1982-12-12 00:00:00,8,0,12,6.3,2.2,0.1,7.9,99150,0
1982-12-13 00:00:00,4,5.3,44,12.6,3.8,1.2,0.1,100610,0
1982-12-14 00:00:00,5,0,12,13.3,5.8,-1.1,4,101360,0
1982-12-15 00:00:00,8,0,12,7.8,6.6,0,0,99890,0
1982-12-16 00:00:00,5,0.3,16,4.8,6.8,5.9,0,99840,0
1982-12-17 00:00:00,4,3.3,34,6.6,3.6,2.4,0,99270,0
1982-12-18 00:00:00,2,3.8,37,12.3,1.7,-3.2,0,100400,0
1982-12-19 00:00:00,6,0,12,7,5.2,-1.8,11.1,99410,0
1982-12-20 00:00:00,3,4.2,38,7,5.6,4.3,0.2,97970,0
1982-12-21 00:00:00,4,0.9,21,3.4,5.8,4.5,0.3,98670,0
1982-12-22 00:00:00,3,1.3,23,7,0.8,-1.8,0,100580,0
1982-12-23 00:00:00,5,0.1,14,9.8,0.9,-5.2,2.1,101900,0
1982-12-24 00:00:00,8,0,12,10.2,3.8,-2.3,0.1,101830,0
1982-12-25 00:00:00,8,0,12,10.8,8.5,6.8,0,102510,0
1982-12-26 00:00:00,7,0,12,9.3,9.2,7.7,0,102650,0
1982-12-27 00:00:00,4,2.8,32,7.7,8.4,7.5,0,102480,0
1982-12-28 00:00:00,4,4.6,41,7.4,4,0.3,0,103270,0
1982-12-29 00:00:00,7,0,12,7,4.2,1,0,103590,0
1982-12-30 00:00:00,7,0,12,8.6,6,5,0,103580,0
1982-12-31 00:00:00,7,0,13,10.1,5.4,2.3,0,103100,0
1983-01-01 00:00:00,7,0,13,11.7,6.8,3.4,0.3,102130,0
1983-01-02 00:00:00,5,5.4,45,12.6,6.8,1.9,1.6,102520,0
1983-01-03 00:00:00,8,0,13,13.2,8,3.4,8.4,101400,0
1983-01-04 00:00:00,6,4.8,43,13.7,11.3,9.4,3,101210,0
1983-01-05 00:00:00,8,0,13,12.2,10.2,6.8,0.1,101100,0
1983-01-06 00:00:00,7,0,13,9.3,11.7,11.2,2.6,101270,0
1983-01-07 00:00:00,4,3.7,39,10,6.2,3,0.6,102360,0
1983-01-08 00:00:00,3,5.9,50,11.4,5.4,0.9,0,103170,0
1983-01-09 00:00:00,5,2.7,35,11.9,6.8,2.2,0.4,103030,0
1983-01-10 00:00:00,6,0,14,9.8,8.3,4.7,0,103300,0
1983-01-11 00:00:00,7,0.8,23,11.4,8.8,7.7,0,103030,0
1983-01-12 00:00:00,8,0,14,6.3,8.9,6.4,1.4,102380,0
1983-01-13 00:00:00,5,4,43,9.9,5,3.6,2.2,101760,0
1983-01-14 00:00:00,6,0.8,24,11.8,4.9,-0.1,2.5,101190,0
1983-01-15 00:00:00,7,0.4,20,11.4,8.8,5.7,0,101320,0
1983-01-16 00:00:00,7,0.3,20,10.1,10.2,9,0,102330,0
1983-01-17 00:00:00,7,3.1,40,7.2,7.8,5.5,0,102160,0
1983-01-18 00:00:00,4,2.2,35,5.9,5.5,3.8,0,101880,0
1983-01-19 00:00:00,0,6.2,58,5.5,3.6,1.3,0,103240,0
1983-01-20 00:00:00,4,1.2,29,7.1,0.7,-4.1,0,104070,0
1983-01-21 00:00:00,7,0,16,6.5,2.7,-1.7,0,103940,0
1983-01-22 00:00:00,7,0.2,20,6.5,5.4,4.4,0,103870,0
1983-01-23 00:00:00,6,2.5,40,10.8,5.3,4.1,0,103330,0
1983-01-24 00:00:00,7,0,17,10.6,5.6,0.4,3.6,102690,0
1983-01-25 00:00:00,7,0.1,19,12.6,8.4,6.3,0.2,102870,0
1983-01-26 00:00:00,8,0,17,14,9.2,5.8,0.2,102980,0
1983-01-27 00:00:00,7,3.2,47,11.3,11.4,8.9,0,102160,0
1983-01-28 00:00:00,8,0,18,8.5,9.8,8.3,0,101790,0
1983-01-29 00:00:00,4,1.3,34,5,7,5.5,3.2,101470,0
1983-01-30 00:00:00,5,2.6,45,12.3,4.6,4.2,1.7,100390,0
1983-01-31 00:00:00,7,0,19,7.3,7,1.6,15.2,100330,0
1983-02-01 00:00:00,6,4.7,60,7.9,4.2,1.1,0,99810,0
1983-02-02 00:00:00,4,6.4,71,5.6,3.8,-0.2,0,102230,0
1983-02-03 00:00:00,4,1.7,40,8.9,2.6,-0.5,0,102800,0
1983-02-04 00:00:00,4,5.4,67,6.3,1.9,-5.1,3.7,102960,0
1983-02-05 00:00:00,6,0.1,23,5.6,1.4,-3.5,2.9,100220,0
1983-02-06 00:00:00,7,0.1,24,4.2,4.4,3.3,1.4,99550,0
1983-02-07 00:00:00,7,0.1,24,3.5,2.9,1.6,0.3,100480,0
1983-02-08 00:00:00,4,4.6,66,1.8,2.2,1,0,101570,0
1983-02-09 00:00:00,4,4.2,64,2,-0.1,-2,0,101850,0
1983-02-10 00:00:00,7,0,23,2.8,-0.2,-2.3,8.4,101430,0
1983-02-11 00:00:00,7,0.7,35,4.1,0.6,-1.5,3.1,101490,3
1983-02-12 00:00:00,6,4,66,2.6,2,-0.2,0.6,101960,0
1983-02-13 00:00:00,6,4.3,69,3.5,0.8,-1,0.1,101990,0
1983-02-14 00:00:00,5,4.6,72,2.4,0.6,-2.4,0,102130,0
1983-02-15 00:00:00,7,0,25,3.8,0.5,-1.4,0,102750,0
1983-02-16 00:00:00,4,4.9,77,4.6,1.8,-0.2,0,103320,0
1983-02-17 00:00:00,1,7.3,95,6.4,1.5,-1.6,0,103650,0
1983-02-18 00:00:00,0,7.9,100,5.2,2.4,-1.5,0,103610,0
1983-02-19 00:00:00,3,4.3,75,3.5,2.3,-0.6,0,103160,0
1983-02-20 00:00:00,8,0,27,4.4,1.2,-1,0,102960,0
1983-02-21 00:00:00,7,0,28,4.7,2.2,0,0,103140,0
1983-02-22 00:00:00,0,8.5,110,6.8,0.4,-4,0,102970,0
1983-02-23 00:00:00,4,7.3,103,6.9,1.4,-4,1.3,102540,0
1983-02-24 00:00:00,8,0,29,7.7,2.9,-1.1,0.8,102490,0
1983-02-25 00:00:00,8,0,30,12.8,5.6,3.5,4.3,101820,0
1983-02-26 00:00:00,7,0.8,46,9.1,8.6,4.5,0.3,100750,0
1983-02-27 00:00:00,6,2.7,69,9.3,6.1,3.1,3.5,101220,0
1983-02-28 00:00:00,5,0.7,46,8.9,5.4,1.5,0.3,101610,0
1983-03-01 00:00:00,5,7.4,123,7,5.4,1.9,0.1,102330,0
1983-03-02 00:00:00,8,0,35,11.2,5.5,4,0.2,102760,0
1983-03-03 00:00:00,6,3.1,85,7.1,7.6,4.1,0,102990,0
1983-03-04 00:00:00,6,0.5,50,12,4.5,1.9,1.2,103430,0
1983-03-05 00:00:00,5,6.6,123,12.1,5.4,-1.3,0,103670,0
1983-03-06 00:00:00,6,2.7,83,11.8,7.5,2.9,0,103170,0
1983-03-07 00:00:00,5,3.5,94,12.7,6.4,1,0,103070,0
